"                                                    Monthly Statement 2025-06"
"TRADE RECORDS "
Stocks
Currency: USD
Symbol & Name,Trade Date,Settlement Date,Buy/Sell,Quantity,Traded Price,Gross Amount,Comm/Fee/Tax,VAT,Net Amount
NVTS NAVITAS SEMICONDUCTOR CORP,20/06/2025,23/06/2025,SELL,8,7.39,59.12,-0.07,0.00,59.05

NVTS NAVITAS SEMICONDUCTOR CORP,20/06/2025,23/06/2025,SELL,9,7.07,63.63,-0.07,0.00,63.56

NVTS NAVITAS SEMICONDUCTOR CORP,20/06/2025,23/06/2025,SELL,33,7.05,232.65,-0.24,-0.02,232.39

QXO QXO INC,20/06/2025,23/06/2025,SELL,38,24.00,912.00,-0.92,-0.06,911.02

QXO QXO INC,18/06/2025,20/06/2025,BUY,100,15.00,1500.00,0.00,0.00,1500.00

NVTS NAVITAS SEMICONDUCTOR CORP,18/06/2025,20/06/2025,SELL,20,6.92,138.40,-0.15,-0.01,138.24

RIVN RIVIAN AUTOMOTIVE INC,18/06/2025,20/06/2025,SELL,4,13.81,55.24,-0.07,0.00,55.17

RXRX RECURSION PHARMACEUTICALS INC,18/06/2025,20/06/2025,SELL,12,5.20,62.40,-0.07,0.00,62.33

AGL AGILON HEALTH INC,18/06/2025,20/06/2025,SELL,26,2.18,56.68,-0.07,0.00,56.61

AGL AGILON HEALTH INC,17/06/2025,18/06/2025,BUY,29,2.10,60.90,-0.06,0.00,60.96

RIVN RIVIAN AUTOMOTIVE INC,17/06/2025,18/06/2025,BUY,5,13.33,66.65,-0.07,0.00,66.72

FLNC FLUENCE ENERGY INC,17/06/2025,18/06/2025,SELL,10,5.82,58.20,-0.07,0.00,58.13

APLS APELLIS PHARMACEUTICALS INC,17/06/2025,18/06/2025,BUY,3,18.00,54.00,-0.05,0.00,54.05

FLNC FLUENCE ENERGY INC,17/06/2025,18/06/2025,SELL,11,5.59,61.49,-0.07,0.00,61.42

FLNC FLUENCE ENERGY INC,17/06/2025,18/06/2025,SELL,11,5.38,59.18,-0.07,0.00,59.11

FFWM FIRST FNDTN INC,16/06/2025,17/06/2025,BUY,12,5.11,61.32,-0.06,0.00,61.38

RXRX RECURSION PHARMACEUTICALS INC,16/06/2025,17/06/2025,BUY,28,5.02,140.52,-0.14,-0.01,140.67

AGL AGILON HEALTH INC,16/06/2025,17/06/2025,BUY,55,2.19,120.44,-0.12,-0.01,120.57

FLNC FLUENCE ENERGY INC,16/06/2025,17/06/2025,SELL,11,5.18,56.98,-0.07,0.00,56.91

APLS APELLIS PHARMACEUTICALS INC,16/06/2025,17/06/2025,BUY,3,18.70,56.10,-0.06,0.00,56.16

RXRX RECURSION PHARMACEUTICALS INC,16/06/2025,17/06/2025,BUY,11,4.96,54.56,-0.05,0.00,54.61

RIVN RIVIAN AUTOMOTIVE INC,16/06/2025,17/06/2025,BUY,4,13.63,54.52,-0.05,0.00,54.57

FLNC FLUENCE ENERGY INC,13/06/2025,16/06/2025,SELL,12,4.98,59.76,-0.07,0.00,59.69

FLNC FLUENCE ENERGY INC,13/06/2025,16/06/2025,BUY,113,4.81,543.53,-0.54,-0.04,544.11

NVTS NAVITAS SEMICONDUCTOR CORP,12/06/2025,13/06/2025,BUY,7,7.88,55.16,-0.06,0.00,55.22

NVTS NAVITAS SEMICONDUCTOR CORP,12/06/2025,13/06/2025,SELL,7,8.12,56.84,-0.07,0.00,56.77

NVTS NAVITAS SEMICONDUCTOR CORP,12/06/2025,13/06/2025,BUY,7,7.88,55.16,-0.06,0.00,55.22

NVTS NAVITAS SEMICONDUCTOR CORP,12/06/2025,13/06/2025,SELL,7,8.12,56.84,-0.07,0.00,56.77

NVTS NAVITAS SEMICONDUCTOR CORP,12/06/2025,13/06/2025,BUY,7,7.76,54.32,-0.05,0.00,54.37

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,7.88,55.16,-0.06,0.00,55.22

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.10,56.70,-0.06,0.00,56.76

RXRX RECURSION PHARMACEUTICALS INC,11/06/2025,12/06/2025,SELL,11,5.74,63.14,-0.07,0.00,63.07

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.33,58.31,-0.06,0.00,58.37

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.47,59.29,-0.06,0.00,59.35

AGL AGILON HEALTH INC,11/06/2025,12/06/2025,SELL,26,2.38,61.88,-0.07,0.00,61.81

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.83,61.81,-0.06,0.00,61.87

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,SELL,7,9.08,63.56,-0.07,0.00,63.49

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.83,61.81,-0.06,0.00,61.87

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,SELL,7,9.08,63.56,-0.07,0.00,63.49

RXRX RECURSION PHARMACEUTICALS INC,11/06/2025,12/06/2025,BUY,11,5.52,60.72,-0.06,0.00,60.78

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,SELL,7,8.82,61.74,-0.07,0.00,61.67

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,SELL,7,8.57,59.99,-0.07,0.00,59.92

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,BUY,7,8.33,58.31,-0.06,0.00,58.37

NVTS NAVITAS SEMICONDUCTOR CORP,11/06/2025,12/06/2025,SELL,13,8.52,110.76,-0.12,-0.01,110.63

RXRX RECURSION PHARMACEUTICALS INC,11/06/2025,12/06/2025,BUY,10,5.69,56.90,-0.06,0.00,56.96

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.15,57.05,-0.07,0.00,56.98

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,7,7.91,55.37,-0.06,0.00,55.43

FFWM FIRST FNDTN INC,10/06/2025,11/06/2025,SELL,200,5.41,1082.04,-1.12,-0.08,1080.84

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,7,8.13,56.91,-0.06,0.00,56.97

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.37,58.59,-0.07,0.00,58.52

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.19,57.33,-0.07,0.00,57.26

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.21,57.47,-0.07,0.00,57.40

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,8,7.97,63.76,-0.07,0.00,63.69

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,8,7.76,62.08,-0.06,0.00,62.14

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,8,7.79,62.32,-0.06,0.00,62.38

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,8,8.00,64.00,-0.06,0.00,64.06

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.24,57.68,-0.07,0.00,57.61

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.03,56.21,-0.07,0.00,56.14

RXRX RECURSION PHARMACEUTICALS INC,10/06/2025,11/06/2025,BUY,51,5.96,303.95,-0.30,-0.02,304.27

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,BUY,8,7.58,60.64,-0.06,0.00,60.70

NEGG NEWEGG COMMERCE INC,10/06/2025,11/06/2025,SELL,4,14.12,56.48,-0.07,0.00,56.41

NVTS NAVITAS SEMICONDUCTOR CORP,10/06/2025,11/06/2025,SELL,7,8.03,56.21,-0.07,0.00,56.14

NEGG NEWEGG COMMERCE INC,10/06/2025,11/06/2025,BUY,4,14.39,57.56,-0.06,0.00,57.62

AGL AGILON HEALTH INC,09/06/2025,10/06/2025,SELL,34,2.30,78.03,-0.09,-0.01,77.93

AGL AGILON HEALTH INC,09/06/2025,10/06/2025,BUY,190,2.27,430.96,-0.44,-0.03,431.43

NVTS NAVITAS SEMICONDUCTOR CORP,09/06/2025,10/06/2025,SELL,16,7.82,125.12,-0.14,-0.01,124.97

NEGG NEWEGG COMMERCE INC,09/06/2025,10/06/2025,SELL,9,15.00,135.00,-0.15,-0.01,134.84

NEGG NEWEGG COMMERCE INC,09/06/2025,10/06/2025,SELL,7,14.14,98.98,-0.11,-0.01,98.86

NVTS NAVITAS SEMICONDUCTOR CORP,09/06/2025,10/06/2025,SELL,30,7.37,221.10,-0.23,-0.02,220.85

NVTS NAVITAS SEMICONDUCTOR CORP,09/06/2025,10/06/2025,SELL,26,6.71,174.46,-0.18,-0.01,174.27

RIVN RIVIAN AUTOMOTIVE INC,09/06/2025,10/06/2025,SELL,4,14.44,57.76,-0.07,0.00,57.69

NVTS NAVITAS SEMICONDUCTOR CORP,06/06/2025,09/06/2025,BUY,10,6.16,61.60,-0.06,0.00,61.66

RXRX RECURSION PHARMACEUTICALS INC,06/06/2025,09/06/2025,SELL,9,5.47,49.19,-0.06,0.00,49.13

RXRX RECURSION PHARMACEUTICALS INC,06/06/2025,09/06/2025,SELL,12,5.22,62.64,-0.07,0.00,62.57

NVTS NAVITAS SEMICONDUCTOR CORP,06/06/2025,09/06/2025,BUY,9,6.34,57.06,-0.06,0.00,57.12

QXO QXO INC,06/06/2025,09/06/2025,SELL,3,19.02,57.06,-0.07,0.00,56.99

FFWM FIRST FNDTN INC,06/06/2025,09/06/2025,SELL,12,5.31,63.72,-0.07,0.00,63.65

NVTS NAVITAS SEMICONDUCTOR CORP,06/06/2025,09/06/2025,SELL,9,6.53,58.77,-0.07,0.00,58.70

NVTS NAVITAS SEMICONDUCTOR CORP,06/06/2025,09/06/2025,SELL,9,6.35,57.15,-0.07,0.00,57.08

QXO QXO INC,06/06/2025,09/06/2025,SELL,3,18.35,55.05,-0.07,0.00,54.98

QXO QXO INC,06/06/2025,09/06/2025,SELL,3,17.73,53.19,-0.06,0.00,53.13

NVTS NAVITAS SEMICONDUCTOR CORP,06/06/2025,09/06/2025,SELL,10,6.20,62.00,-0.07,0.00,61.93

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,10,6.00,60.00,-0.06,0.00,60.06

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,13.11,65.55,-0.08,0.00,65.47

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,12.58,62.90,-0.07,0.00,62.83

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,12.09,60.45,-0.07,0.00,60.38

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,11.64,58.20,-0.07,0.00,58.13

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,11.27,56.36,-0.07,0.00,56.29

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,5,10.83,54.15,-0.06,0.00,54.09

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,10,6.18,61.80,-0.06,0.00,61.86

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,6,10.40,62.40,-0.07,0.00,62.33

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,6,9.99,59.94,-0.07,0.00,59.87

APLS APELLIS PHARMACEUTICALS INC,05/06/2025,06/06/2025,SELL,3,19.50,58.50,-0.07,0.00,58.43

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,20,9.52,190.40,-0.20,-0.01,190.19

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,7,8.57,59.99,-0.07,0.00,59.92

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,9,6.36,57.24,-0.06,0.00,57.30

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,7,8.21,57.47,-0.07,0.00,57.40

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,8,7.88,63.04,-0.07,0.00,62.97

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,8,7.83,62.65,-0.07,0.00,62.58

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,8,7.30,58.40,-0.07,0.00,58.33

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,9,7.00,63.00,-0.07,0.00,62.93

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,9,6.75,60.75,-0.07,0.00,60.68

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,SELL,9,6.55,58.95,-0.07,0.00,58.88

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,SELL,9,6.37,57.33,-0.07,0.00,57.26

NEGG NEWEGG COMMERCE INC,05/06/2025,06/06/2025,SELL,9,6.47,58.23,-0.07,0.00,58.16

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,10,6.20,62.00,-0.06,0.00,62.06

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,9,6.38,57.42,-0.06,0.00,57.48

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,9,6.38,57.42,-0.06,0.00,57.48

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,SELL,9,6.75,60.75,-0.07,0.00,60.68

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,9,6.56,59.04,-0.06,0.00,59.10

RIVN RIVIAN AUTOMOTIVE INC,05/06/2025,06/06/2025,BUY,4,13.85,55.40,-0.06,0.00,55.46

NVTS NAVITAS SEMICONDUCTOR CORP,05/06/2025,06/06/2025,BUY,9,6.75,60.75,-0.06,0.00,60.81

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.95,62.55,-0.07,0.00,62.48

NEGG NEWEGG COMMERCE INC,04/06/2025,05/06/2025,BUY,10,6.23,62.30,-0.06,0.00,62.36

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.75,60.75,-0.07,0.00,60.68

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,BUY,9,6.56,59.04,-0.06,0.00,59.10

NEGG NEWEGG COMMERCE INC,04/06/2025,05/06/2025,SELL,9,6.50,58.50,-0.07,0.00,58.43

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,BUY,9,6.75,60.75,-0.06,0.00,60.81

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.95,62.55,-0.07,0.00,62.48

RXRX RECURSION PHARMACEUTICALS INC,04/06/2025,05/06/2025,SELL,12,5.02,60.24,-0.07,0.00,60.17

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.75,60.75,-0.07,0.00,60.68

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.57,59.13,-0.07,0.00,59.06

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.39,57.51,-0.07,0.00,57.44

RXRX RECURSION PHARMACEUTICALS INC,04/06/2025,05/06/2025,SELL,12,4.83,57.96,-0.07,0.00,57.89

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,10,6.21,62.10,-0.07,0.00,62.03

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,10,6.03,60.30,-0.07,0.00,60.23

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,BUY,10,5.86,58.60,-0.06,0.00,58.66

APLS APELLIS PHARMACEUTICALS INC,04/06/2025,05/06/2025,BUY,3,18.70,56.10,-0.06,0.00,56.16

RXRX RECURSION PHARMACEUTICALS INC,04/06/2025,05/06/2025,SELL,13,4.64,60.32,-0.07,0.00,60.25

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,BUY,10,6.04,60.40,-0.06,0.00,60.46

NVTS NAVITAS SEMICONDUCTOR CORP,04/06/2025,05/06/2025,SELL,9,6.22,55.98,-0.07,0.00,55.91

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,10,6.24,62.40,-0.07,0.00,62.33

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,BUY,10,6.05,60.50,-0.06,0.00,60.56

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,10,6.00,60.00,-0.07,0.00,59.93

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,BUY,10,6.24,62.40,-0.06,0.00,62.46

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,11,5.76,63.36,-0.07,0.00,63.29

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,9,6.43,57.87,-0.07,0.00,57.80

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,11,5.53,60.83,-0.07,0.00,60.76

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,9,6.26,56.34,-0.07,0.00,56.27

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,9,6.10,54.90,-0.06,0.00,54.84

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,9,6.02,54.18,-0.06,0.00,54.12

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,10,5.79,57.90,-0.07,0.00,57.83

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,12,5.31,63.72,-0.07,0.00,63.65

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,BUY,11,5.65,62.15,-0.06,0.00,62.21

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,SELL,10,5.74,57.40,-0.07,0.00,57.33

RIVN RIVIAN AUTOMOTIVE INC,03/06/2025,04/06/2025,SELL,4,14.44,57.76,-0.07,0.00,57.69

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,BUY,12,5.11,61.32,-0.06,0.00,61.38

NVTS NAVITAS SEMICONDUCTOR CORP,03/06/2025,04/06/2025,BUY,11,5.65,62.15,-0.06,0.00,62.21

NEGG NEWEGG COMMERCE INC,03/06/2025,04/06/2025,SELL,12,5.31,63.72,-0.07,0.00,63.65

